Company,Date,Followers
"PyTorch",2022-02-16,45673
"Subsea 7",2022-02-16,543877
"Keebo",2022-02-16,1047
"AUB Computer Science Student Society",2022-02-16,113
"Data Visualization Society",2022-02-16,92561
"Queen Mary Electronic Engineering & Computer Science Society",2022-02-16,47
"Data Science Society at Berkeley",2022-02-16,764
"DataSoc",2022-02-16,786
"Buffalo State Data Science & Analytics (DSA)",2022-02-16,416
"University of Limerick",2022-02-16,96502
"CONNECT Centre",2022-02-16,3256
"Data Science Research Perú",2022-02-16,11226
"University College Dublin",2022-02-16,243704
"DataCamp",2022-02-16,292198
"The Alan Turing Institute",2022-02-16,20929
"ADAPT Centre",2022-02-16,2644
"United Nations Institute for Training and Research (UNITAR)",2022-02-16,235525
"General Assembly",2022-02-16,165296
"Dataquest.io",2022-02-16,39299
"DataCamp",2022-02-16,292198
"365 Data Science",2022-02-16,88524
"Derilinx",2022-02-16,624
"Black Girls CODE",2022-02-16,27855
"Tunis R User Group",2022-02-16,533
"DataSoc",2022-02-16,786
"Dragon Coders Private Limited",2022-02-16,120
"Business Science",2022-02-16,13179
"Outlier",2022-02-16,93
"Data Science Dojo",2022-02-16,165782
"Women in AI Ireland",2022-02-16,2614
"African Drone & Data Academy Powered By UNICEF",2022-02-16,988
"Ascential",2022-02-16,45870
"Omdena",2022-02-16,21370
"Ishango.ai",2022-02-16,227
"PyData Berlin",2022-02-16,467
"Domino Data Lab",2022-02-16,25498
"Obama Foundation",2022-02-16,110855
"Alfred P. Sloan Foundation",2022-02-16,2129
"Globant",2022-02-16,493623
"Rose Data Studio LLC",2022-02-16,191
"R-Ladies Gaborone",2022-02-16,126
"Amazon Science",2022-02-16,214029
"Walton Family Foundation",2022-02-16,41964
"Gordon and Betty Moore Foundation",2022-02-16,7340
"Coillte",2022-02-16,13425
"dotConferences",2022-02-16,210
"Statistics Without Borders",2022-02-16,375
"Decision Inc.",2022-02-16,28951
"GlobalLogic",2022-02-16,485370
"Women in Technology (WIT)",2022-02-16,173068
"SDGs",2022-02-16,1779
"Machine Learning India",2022-02-16,144079
"The Julia Language",2022-02-16,9149
"InsideAIML",2022-02-16,8972
"Software Insights Ireland",2022-02-16,1281
"The unbelievable Machine Company GmbH",2022-02-16,2168
"Python Ireland",2022-02-16,931
"Dataiku",2022-02-16,89709
"Asystec Limited",2022-02-16,2462
"GitLab",2022-02-16,602616
"Rust Programming Language",2022-02-16,3928
"Government Statistical Service",2022-02-16,5690
"OpenStreetMap Ireland",2022-02-16,245
"Ultimate",2022-02-16,5215
"SDGs",2022-02-16,1779
"Machine Learning India",2022-02-16,144079
"The Julia Language",2022-02-16,9149
"InsideAIML",2022-02-16,8972
"Software Insights Ireland",2022-02-16,1281
"The unbelievable Machine Company GmbH",2022-02-16,2168
"Python Ireland",2022-02-16,931
"Dataiku",2022-02-16,89709
"Asystec Limited",2022-02-16,2462
"GitLab",2022-02-16,602616
"Radiant MLHub",2022-02-16,1150
"ADF Haiti",2022-02-16,373
"William and Flora Hewlett Foundation",2022-02-16,19592
"Weights & Biases",2022-02-16,10711
"UK Statistics Authority ",2022-02-16,1315
"Innovative Hub for Research in Africa",2022-02-16,134
"Data Science Central",2022-02-16,253092
"ADAPT Centre",2022-02-16,2644
"DataDotOrg",2022-02-16,2451
"UNDP Guinea-Bissau ",2022-02-16,2180
"Datahug (acquired by CallidusCloud)",2022-02-16,3114
"Sololearn",2022-02-16,94410
"The Rockefeller Foundation",2022-02-16,150707
"Dataquest.io",2022-02-16,39299
"Jump Trading LLC",2022-02-16,36634
"Anaconda Inc.",2022-02-16,27920
"NumFOCUS",2022-02-16,2478
"Roche",2022-02-16,2525461
"Dragonfly Group",2022-02-16,606
"ThinkR (FR)",2022-02-16,561
"PyData Ireland",2022-02-16,10
"BCG Digital Ventures",2022-02-16,130634
"Quansight Initiate",2022-02-16,97
"KNIME",2022-02-16,27745
"DATANAYA",2022-02-16,1356
"Jane Street",2022-02-16,80179
"Ursa Labs",2022-02-16,444
"Quovantis Technologies",2022-02-16,13136
"East Africa Research &Data Analysis",2022-02-16,11
"DataCamp",2022-02-16,292198
"NVIDIA AI",2022-02-16,325069
"Plotly",2022-02-16,12200
"Thimphu TechPark",2022-02-16,158
"Qatar Computing Research Institute",2022-02-16,9526
"Women Who Code",2022-02-16,97693
"EcoAngola",2022-02-16,14660
"Maolte",2022-02-16,50
"Packt",2022-02-16,47964
"storytelling with data",2022-02-16,75310
"Derilinx",2022-02-16,624
"Black Girls CODE",2022-02-16,27855
"Tunis R User Group",2022-02-16,533
"DataSoc",2022-02-16,786
"Dragon Coders Private Limited",2022-02-16,120
"Business Science",2022-02-16,13179
"Outlier",2022-02-16,93
"Data Science Dojo",2022-02-16,165784
"Omdena",2022-02-16,21370
"Ishango.ai",2022-02-16,227
"PyData Berlin",2022-02-16,467
"Domino Data Lab",2022-02-16,25498
"Obama Foundation",2022-02-16,110855
"Alfred P. Sloan Foundation",2022-02-16,2129
"Globant",2022-02-16,493623
"Rose Data Studio LLC",2022-02-16,191
"R-Ladies Gaborone",2022-02-16,126
"Amazon Science",2022-02-16,214029
"Walton Family Foundation",2022-02-16,41964
"Gordon and Betty Moore Foundation",2022-02-16,7340
"Coillte",2022-02-16,13425
"dotConferences",2022-02-16,210
"Statistics Without Borders",2022-02-16,375
"Decision Inc.",2022-02-16,28951
"GlobalLogic",2022-02-16,485370
"Women in Technology (WIT)",2022-02-16,173068
"AI Inclusive",2022-02-16,3143
"GitHub",2022-02-16,2366023
"Analytic Partners",2022-02-16,9327
"Real Consulting Data",2022-02-16,813
"Ginkgo Analytics",2022-02-16,983
"Bloomberg Philanthropies",2022-02-16,50462
"Fisheries Transparency Initiative (FiTI)",2022-02-16,435
"Government of Ireland",2022-02-16,29887
"Tata Consultancy Services",2022-02-16,8653046
"Open Society Foundations",2022-02-16,160799
"Noodle.ai",2022-02-16,20746
"JuliaActuary",2022-02-16,539
"Royal Statistical Society",2022-02-16,8558
"The Collective Impact Group For Guinea",2022-02-16,158
"Conning",2022-02-16,11926
"Data Science Institute",2022-02-16,12012
"Flowminder",2022-02-16,1464
"Film Analytics",2022-02-16,215
"United Nations Institute for Training and Research (UNITAR)",2022-02-16,235525
"Africa in Science",2022-02-16,1455
"Brightwater",2022-02-16,88799
"CSO (Central Statistics Office Ireland)",2022-02-16,6126
"The New York Community Trust",2022-02-16,2433
"Code for Cause",2022-02-16,22117
"Data Scientists Ltd",2022-02-16,18
"r-programming.org",2022-02-16,2319
"Make Every Woman Count",2022-02-16,117
"Tag Ng",2022-02-16,225
"Economic and Social Research Institute (ESRI)",2022-02-16,9543
"Fivetran",2022-02-16,39149
"Appinventiv",2022-02-16,70144
"Canvas Intelligence",2022-02-16,11328
"Twenty Billion Neurons",2022-02-16,3236
"Olatunde Data Analytics",2022-02-16,607
"Fathom Data",2022-02-16,304
"ORRECO",2022-02-16,2141
"Databricks",2022-02-16,296599
"Lucid",2022-02-16,44844
"DeepVidhya",2022-02-16,408
"McKinsey & Company",2022-02-16,4368746
"Julia Computing",2022-02-16,9179
"DataIQ School of Analysis",2022-02-16,138
"RegioData Research GmbH",2022-02-16,187
"Statistics Without Borders",2022-02-16,952
"Idea Magazine",2022-02-16,51
"365 Data Science",2022-02-16,88524
"Nagarro",2022-02-16,320093
"The James Irvine Foundation",2022-02-16,8504
"Xuntos - Let's Get Together",2022-02-16,594
"Datalitics",2022-02-16,135
"Talentyon",2022-02-16,21
"Accenture",2022-02-16,8242312
"Sustainable Development Solutions Network",2022-02-16,38840
"Radiant MLHub",2022-02-16,1150
"ADF Haiti",2022-02-16,373
"William and Flora Hewlett Foundation",2022-02-16,19592
"Weights & Biases",2022-02-16,10711
"UK Statistics Authority ",2022-02-16,1315
"Innovative Hub for Research in Africa",2022-02-16,134
"Data Science Central",2022-02-16,253092
"NannyML",2022-02-16,1296
"Gower Street Analytics",2022-02-16,1749
"General Assembly",2022-02-16,165296
"The Apache Software Foundation",2022-02-16,57114
"RStudio PBC",2022-02-16,75689
"ViennaR",2022-02-16,391
"IUCN",2022-02-16,99462
"Elm Company",2022-02-16,383666
"Udemy",2022-02-16,847829
"Genpact",2022-02-16,1597079
"QuantStack",2022-02-16,811
"Rockefeller Philanthropy Advisors",2022-02-16,24608
"Kaggle",2022-02-16,318665
"Global Partnership for Sustainable Development Data",2022-02-16,3463
"Pacific Whale Foundation",2022-02-16,1685
"Newgen Software",2022-02-16,101076
"Google Summer of Code",2022-02-16,31746
"MacArthur Foundation",2022-02-16,73107
"GORODATA",2022-02-16,1573
"MachineX Intelligence",2022-02-16,1682
"Susquehanna International Group LLP (SIG)",2022-02-16,88419
"Coursera",2022-02-16,1146765
"Ford Foundation",2022-02-16,118350
"Project Jupyter",2022-02-16,8421
"SuperDataScience",2022-02-16,75950
"Why R?",2022-02-16,3362
"BlackTIDES",2022-02-16,533
"UCD Netsoc – UCD's Internet and Computer Science Society",2022-02-16,297
"i2 Inc.",2022-02-16,983
"United Nations Foundation",2022-02-16,120791
"Invenia Labs",2022-02-16,2022
"X-Europe Data Science",2022-02-16,75
"IHM Southern Africa",2022-02-16,1021
"Squarepoint Capital",2022-02-16,10852
"Sahel DataBank",2022-02-16,14
"Skoll Foundation",2022-02-16,29721
"Microsoft Power BI by Solution Systems",2022-02-16,54105
"DeepVidhya",2022-02-16,408
"McKinsey & Company",2022-02-16,4368746
"Julia Computing",2022-02-16,9179
"DataIQ School of Analysis",2022-02-16,138
"RegioData Research GmbH",2022-02-16,187
"Open Data Science Conference (ODSC)",2022-02-16,121488
"Informatica",2022-02-16,212407
"Accenture Technology",2022-02-16,269919
"ProCogia",2022-02-16,6254
"The Analytics Institute of Ireland",2022-02-16,5417
"Data for Good",2022-02-16,7644
"Tableau Events and Webinars",2022-02-16,33466
"W.K. Kellogg Foundation",2022-02-16,41598
"Data2X United Nations Foundation",2022-02-16,2721
"(WiMLDS) Women in Machine Learning & Data Science",2022-02-16,10003
"Data For Good",2022-02-16,6014
"PyData Delhi",2022-02-16,1627
"Boston Consulting Group (BCG)",2022-02-16,3063959
"DataIQ",2022-02-16,10425
"Ford Foundation",2022-02-16,118350
"Project Jupyter",2022-02-16,8421
"SuperDataScience",2022-02-16,75950
"Why R?",2022-02-16,3362
"BlackTIDES",2022-02-16,533
"UCD Netsoc – UCD's Internet and Computer Science Society",2022-02-16,297
"The Andrew W. Mellon Foundation",2022-02-16,16377
"Tableau",2022-02-16,716642
"NCX",2022-02-16,3842
"CivicDataLab",2022-02-16,2874
"Ford Foundation",2022-02-16,118350
"Project Jupyter",2022-02-16,8421
"SuperDataScience",2022-02-16,75950
"Why R?",2022-02-16,3362
"BlackTIDES",2022-02-16,533
"UCD Netsoc – UCD's Internet and Computer Science Society",2022-02-16,297
"i2 Inc.",2022-02-16,983
"United Nations Foundation",2022-02-16,120791
"Invenia Labs",2022-02-16,2022
"X-Europe Data Science",2022-02-16,75
"IHM Southern Africa",2022-02-16,1021
"Squarepoint Capital",2022-02-16,10852
"Sahel DataBank",2022-02-16,14
"Skoll Foundation",2022-02-16,29721
"Microsoft Power BI by Solution Systems",2022-02-16,54105
"Data Ireland",2022-02-16,799
"H2O.ai",2022-02-16,104983
"Two Sigma",2022-02-16,108933
"FreeLocalMappers",2022-02-16,811
"OpenTeams",2022-02-16,1543
"Data Science by Data Scientist Canada",2022-02-16,16700
"Bill & Melinda Gates Foundation",2022-02-16,989314
"Numeric Mind",2022-02-16,431
"Data Science for Social Good Foundation",2022-02-16,2832
"Ginkgo Management Consulting",2022-02-16,2155
"DataKind UK",2022-02-16,2332
"Benin ThinkLab",2022-02-16,67
"Irish Centre for High-End Computing ICHEC",2022-02-16,1057
"Towards Data Science",2022-02-16,448121
"Kitman Labs",2022-02-16,7552
"SDG Academy",2022-02-16,16811
"RapidMiner",2022-02-16,16895
"Xanadu Consultancy",2022-02-16,2766
"IBM",2022-02-16,13532218
"Jumping Rivers Ltd",2022-02-16,644
"LE COOL GROUP",2022-02-16,1326
"WellClever",2022-02-16,122
"Bhutan Data Scientists",2022-02-16,47
"insight2impact",2022-02-16,1254
"DATA MANSA",2022-02-16,134
"Observatoire du Numérique en Haïti (ObNH)",2022-02-16,92
"AI Awards Ireland",2022-02-16,2329
"DATA CENTRIC AFRICA",2022-02-16,935
"R User Group Nepal",2022-02-16,63
"QuantumBlack a McKinsey company",2022-02-16,44724
"Danah Tech",2022-02-16,344
"Oman Data Science Organization ",2022-02-16,107
"Klue",2022-02-16,11571
"EuroPython",2022-02-16,492
"Falkonry",2022-02-16,3435
"Remsoft",2022-02-16,2801
"DeepLearning.AI",2022-02-16,457470
"SAS",2022-02-16,764763
"Robert Wood Johnson Foundation",2022-02-16,54862
"Aon Centre for Innovation and Analytics (ACIA)",2022-02-16,13267
"Sentient Projects",2022-02-16,663
"Data for Good Foundation",2022-02-16,1555
"KIPP Foundation",2022-02-16,46709
"PyCaret",2022-02-16,9888
"Towards AI",2022-02-16,197729
"Qualtrics",2022-02-16,178292
"Conrad N. Hilton Foundation",2022-02-16,10277
"The Alan Turing Institute",2022-02-16,20929
"Data Science Council of America",2022-02-16,51922
"Xava",2022-02-16,56
"RSS Data Science and AI Section",2022-02-16,1376
"R Consortium",2022-02-16,1520
"Women in Machine Learning and Data Science MAURITIUS",2022-02-16,78
"Global Shapers Community - Thimphu Hub",2022-02-16,197
"Bissau Analytics ",2022-02-16,36
"Global Fishing Watch",2022-02-16,3419
"NIMBADATA",2022-02-16,4
"Data & Society Research Institute",2022-02-16,5560
"allspatial - Geospatial Software and Services",2022-02-16,12
"WorldQuant",2022-02-16,45077
"Data Visualization Society",2022-02-16,92560
"Statistics Globe",2022-02-16,2995
